의료기사,1786,3545,0,NNP,*,F,의료기사,*,*,*,*,*
냉동,1786,3546,0,NNP,*,T,냉동,*,*,*,*,*
지체장애학생,1786,3546,0,NNP,*,T,지체장애학생,*,*,*,*,*
프레스기계,1786,3545,0,NNP,*,F,프레스기계,*,*,*,*,*
패킹,1786,3546,0,NNP,*,T,패킹,*,*,*,*,*
송출,1786,3546,0,NNP,*,T,송출,*,*,*,*,*
쇄석,1786,3546,0,NNP,*,T,쇄석,*,*,*,*,*
사무원,1786,3546,0,NNP,*,T,사무원,*,*,*,*,*
슬리터,1786,3545,0,NNP,*,F,슬리터,*,*,*,*,*
행사,1786,3545,0,NNP,*,F,행사,*,*,*,*,*
유제품,1786,3546,0,NNP,*,T,유제품,*,*,*,*,*
공장,1786,3546,0,NNP,*,T,공장,*,*,*,*,*
바닥,1786,3546,0,NNP,*,T,바닥,*,*,*,*,*
금속가공,1786,3546,0,NNP,*,T,금속가공,*,*,*,*,*
고무제품,1786,3546,0,NNP,*,T,고무제품,*,*,*,*,*
오수처리,1786,3545,0,NNP,*,F,오수처리,*,*,*,*,*
공연,1786,3546,0,NNP,*,T,공연,*,*,*,*,*
쇼크업,1786,3546,0,NNP,*,T,쇼크업,*,*,*,*,*
기계장치제조,1786,3545,0,NNP,*,F,기계장치제조,*,*,*,*,*
거치대,1786,3546,0,NNP,*,T,거치대,*,*,*,*,*
지게차,1786,3545,0,NNP,*,F,지게차,*,*,*,*,*
중량물,1786,3546,0,NNP,*,T,중량물,*,*,*,*,*
작업반장,1786,3546,0,NNP,*,T,작업반장,*,*,*,*,*
영업관리,1786,3545,0,NNP,*,F,영업관리,*,*,*,*,*
자루,1786,3545,0,NNP,*,F,자루,*,*,*,*,*
경비원,1786,3546,0,NNP,*,T,경비원,*,*,*,*,*
계기판,1786,3546,0,NNP,*,T,계기판,*,*,*,*,*
소경,1786,3546,0,NNP,*,T,소경,*,*,*,*,*
웨딩홀,1786,3546,0,NNP,*,T,웨딩홀,*,*,*,*,*
가접,1786,3546,0,NNP,*,T,가접,*,*,*,*,*
주유구,1786,3545,0,NNP,*,F,주유구,*,*,*,*,*
물류센터,1786,3545,0,NNP,*,F,물류센터,*,*,*,*,*
시설관리,1786,3545,0,NNP,*,F,시설관리,*,*,*,*,*
형틀목공,1786,3546,0,NNP,*,T,형틀목공,*,*,*,*,*
드릴,1786,3546,0,NNP,*,T,드릴,*,*,*,*,*
담당구역청소작업,1786,3546,0,NNP,*,T,담당구역청소작업,*,*,*,*,*
재활용품분류원,1786,3546,0,NNP,*,T,재활용품분류원,*,*,*,*,*
이동,1786,3546,0,NNP,*,T,이동,*,*,*,*,*
알루미늄,1786,3546,0,NNP,*,T,알루미늄,*,*,*,*,*
발인,1786,3546,0,NNP,*,T,발인,*,*,*,*,*
발포기계,1786,3545,0,NNP,*,F,발포기계,*,*,*,*,*
택배포장,1786,3546,0,NNP,*,T,택배포장,*,*,*,*,*
버스차체도장부,1786,3545,0,NNP,*,F,버스차체도장부,*,*,*,*,*
쇄석기실,1786,3546,0,NNP,*,T,쇄석기실,*,*,*,*,*
박스,1786,3545,0,NNP,*,F,박스,*,*,*,*,*
사료,1786,3545,0,NNP,*,F,사료,*,*,*,*,*
이동대차,1786,3545,0,NNP,*,F,이동대차,*,*,*,*,*
돌봄,1786,3546,0,NNP,*,T,돌봄,*,*,*,*,*
진행,1786,3546,0,NNP,*,T,진행,*,*,*,*,*
공학,1786,3546,0,NNP,*,T,공학,*,*,*,*,*
염색,1786,3546,0,NNP,*,T,염색,*,*,*,*,*
방문,1786,3546,0,NNP,*,T,방문,*,*,*,*,*
바닥청소작업,1786,3546,0,NNP,*,T,바닥청소작업,*,*,*,*,*
유지관리,1786,3545,0,NNP,*,F,유지관리,*,*,*,*,*
소비자,1786,3545,0,NNP,*,F,소비자,*,*,*,*,*
수거업체,1786,3546,0,NNP,*,T,수거업체,*,*,*,*,*
영상,1786,3546,0,NNP,*,T,영상,*,*,*,*,*
아우터,1786,3545,0,NNP,*,F,아우터,*,*,*,*,*
활어손질,1786,3546,0,NNP,*,T,활어손질,*,*,*,*,*
지원사업,1786,3546,0,NNP,*,T,지원사업,*,*,*,*,*
전기톱,1786,3546,0,NNP,*,T,전기톱,*,*,*,*,*
인문,1786,3546,0,NNP,*,T,인문,*,*,*,*,*
수출,1786,3546,0,NNP,*,T,수출,*,*,*,*,*
유리병,1786,3546,0,NNP,*,T,유리병,*,*,*,*,*
프레시백,1786,3546,0,NNP,*,T,프레시백,*,*,*,*,*
홍보,1786,3545,0,NNP,*,F,홍보,*,*,*,*,*
전문가,1786,3545,0,NNP,*,F,전문가,*,*,*,*,*
간병,1786,3546,0,NNP,*,T,간병,*,*,*,*,*
H빔,1786,3546,0,NNP,*,T,H빔,*,*,*,*,*
유치원교사,1786,3545,0,NNP,*,F,유치원교사,*,*,*,*,*
몰딩,1786,3546,0,NNP,*,T,몰딩,*,*,*,*,*
홀,1786,3546,0,NNP,*,T,홀,*,*,*,*,*
웹,1786,3546,0,NNP,*,T,웹,*,*,*,*,*
보조원,1786,3546,0,NNP,*,T,보조원,*,*,*,*,*
샤시조립,1786,3546,0,NNP,*,T,샤시조립,*,*,*,*,*
선박블록,1786,3546,0,NNP,*,T,선박블록,*,*,*,*,*
전기공,1786,3546,0,NNP,*,T,전기공,*,*,*,*,*
사고차,1786,3545,0,NNP,*,F,사고차,*,*,*,*,*
냉장고,1786,3545,0,NNP,*,F,냉장고,*,*,*,*,*
서빙,1786,3546,0,NNP,*,T,서빙,*,*,*,*,*
운송,1786,3546,0,NNP,*,T,운송,*,*,*,*,*
하차작업,1786,3546,0,NNP,*,T,하차작업,*,*,*,*,*
철판,1786,3546,0,NNP,*,T,철판,*,*,*,*,*
항공기,1786,3545,0,NNP,*,F,항공기,*,*,*,*,*
포장이사,1786,3545,0,NNP,*,F,포장이사,*,*,*,*,*
철거,1786,3545,0,NNP,*,F,철거,*,*,*,*,*
자동차부분품제조,1786,3545,0,NNP,*,F,자동차부분품제조,*,*,*,*,*
타일공,1786,3546,0,NNP,*,T,타일공,*,*,*,*,*
세척작업,1786,3546,0,NNP,*,T,세척작업,*,*,*,*,*
건설관련근로자,1786,3545,0,NNP,*,F,건설관련근로자,*,*,*,*,*
발전,1786,3546,0,NNP,*,T,발전,*,*,*,*,*
와이어,1786,3545,0,NNP,*,F,와이어,*,*,*,*,*
핸드폰거치대,1786,3546,0,NNP,*,T,핸드폰거치대,*,*,*,*,*
직영,1786,3546,0,NNP,*,T,직영,*,*,*,*,*
마트,1786,3545,0,NNP,*,F,마트,*,*,*,*,*
경량철골,1786,3546,0,NNP,*,T,경량철골,*,*,*,*,*
기관사,1786,3545,0,NNP,*,F,기관사,*,*,*,*,*
복지,1786,3545,0,NNP,*,F,복지,*,*,*,*,*
도우미,1786,3545,0,NNP,*,F,도우미,*,*,*,*,*
언로딩,1786,3546,0,NNP,*,T,언로딩,*,*,*,*,*
재활,1786,3546,0,NNP,*,T,재활,*,*,*,*,*
자동,1786,3546,0,NNP,*,T,자동,*,*,*,*,*
사다리,1786,3545,0,NNP,*,F,사다리,*,*,*,*,*
이사운반,1786,3546,0,NNP,*,T,이사운반,*,*,*,*,*
순찰,1786,3546,0,NNP,*,T,순찰,*,*,*,*,*
할석,1786,3546,0,NNP,*,T,할석,*,*,*,*,*
육상,1786,3546,0,NNP,*,T,육상,*,*,*,*,*
도장부,1786,3545,0,NNP,*,F,도장부,*,*,*,*,*
타설공,1786,3546,0,NNP,*,T,타설공,*,*,*,*,*
시설요양,1786,3546,0,NNP,*,T,시설요양,*,*,*,*,*
외장,1786,3546,0,NNP,*,T,외장,*,*,*,*,*
수령,1786,3546,0,NNP,*,T,수령,*,*,*,*,*
다이맨,1786,3546,0,NNP,*,T,다이맨,*,*,*,*,*
소모품,1786,3546,0,NNP,*,T,소모품,*,*,*,*,*
검표,1786,3545,0,NNP,*,F,검표,*,*,*,*,*
영업지원,1786,3546,0,NNP,*,T,영업지원,*,*,*,*,*
현장시공,1786,3546,0,NNP,*,T,현장시공,*,*,*,*,*
차량정비직,1786,3546,0,NNP,*,T,차량정비직,*,*,*,*,*
모종,1786,3546,0,NNP,*,T,모종,*,*,*,*,*
냉동탑차,1786,3545,0,NNP,*,F,냉동탑차,*,*,*,*,*
장류,1786,3545,0,NNP,*,F,장류,*,*,*,*,*
익스텐션,1786,3546,0,NNP,*,T,익스텐션,*,*,*,*,*
재료 공학,1786,3546,0,NNP,*,T,재료 공학,*,*,*,*,*
날,1786,3546,0,NNP,*,T,날,*,*,*,*,*
소비자용품,1786,3546,0,NNP,*,T,소비자용품,*,*,*,*,*
물건수집,1786,3546,0,NNP,*,T,물건수집,*,*,*,*,*
네트워크,1786,3545,0,NNP,*,F,네트워크,*,*,*,*,*
소방차,1786,3545,0,NNP,*,F,소방차,*,*,*,*,*
연구,1786,3545,0,NNP,*,F,연구,*,*,*,*,*
물리치료,1786,3545,0,NNP,*,F,물리치료,*,*,*,*,*
