관리사업,1786,3546,0,NNP,*,T,관리사업,*,*,*,*,*
관리,1786,3545,0,NNP,*,F,관리,*,*,*,*,*
택시,1786,3545,0,NNP,*,F,택시,*,*,*,*,*
경차량운수업,1786,3546,0,NNP,*,T,경차량운수업,*,*,*,*,*
운수업,1786,3546,0,NNP,*,T,운수업,*,*,*,*,*
경차량,1786,3546,0,NNP,*,T,경차량,*,*,*,*,*
경차량운수,1786,3545,0,NNP,*,F,경차량운수,*,*,*,*,*
운수,1786,3545,0,NNP,*,F,운수,*,*,*,*,*
금속가공기계제조업,1786,3546,0,NNP,*,T,금속가공기계제조업,*,*,*,*,*
가공,1786,3546,0,NNP,*,T,가공,*,*,*,*,*
기계제조업,1786,3546,0,NNP,*,T,기계제조업,*,*,*,*,*
기계제조,1786,3545,0,NNP,*,F,기계제조,*,*,*,*,*
금속가공,1786,3546,0,NNP,*,T,금속가공,*,*,*,*,*
가공기계,1786,3545,0,NNP,*,F,가공기계,*,*,*,*,*
금속가공기계,1786,3545,0,NNP,*,F,금속가공기계,*,*,*,*,*
금속가공업,1786,3546,0,NNP,*,T,금속가공업,*,*,*,*,*
가공기계제조업,1786,3546,0,NNP,*,T,가공기계제조업,*,*,*,*,*
가공기계제조,1786,3545,0,NNP,*,F,가공기계제조,*,*,*,*,*
가공 제품,1786,3546,0,NNP,*,T,가공 제품,*,*,*,*,*
자동차부분품제조업,1786,3546,0,NNP,*,T,자동차부분품제조업,*,*,*,*,*
자동차부분품,1786,3546,0,NNP,*,T,자동차부분품,*,*,*,*,*
부분품,1786,3546,0,NNP,*,T,부분품,*,*,*,*,*
부분품제조업,1786,3546,0,NNP,*,T,부분품제조업,*,*,*,*,*
부분품제조,1786,3545,0,NNP,*,F,부분품제조,*,*,*,*,*
자동차부분품제조,1786,3545,0,NNP,*,F,자동차부분품제조,*,*,*,*,*
플라스틱가공제품제조업,1786,3546,0,NNP,*,T,플라스틱가공제품제조업,*,*,*,*,*
플라스틱,1786,3546,0,NNP,*,T,플라스틱,*,*,*,*,*
가공제품,1786,3546,0,NNP,*,T,가공제품,*,*,*,*,*
플라스틱가공,1786,3546,0,NNP,*,T,플라스틱가공,*,*,*,*,*
플라스틱가공제품,1786,3546,0,NNP,*,T,플라스틱가공제품,*,*,*,*,*
제품제조,1786,3545,0,NNP,*,F,제품제조,*,*,*,*,*
가공제품제조업,1786,3546,0,NNP,*,T,가공제품제조업,*,*,*,*,*
플라스틱가공제품제조,1786,3545,0,NNP,*,F,플라스틱가공제품제조,*,*,*,*,*
각종기계,1786,3545,0,NNP,*,F,각종기계,*,*,*,*,*
부속품,1786,3546,0,NNP,*,T,부속품,*,*,*,*,*
부속품제조,1786,3545,0,NNP,*,F,부속품제조,*,*,*,*,*
부속품제조업,1786,3546,0,NNP,*,T,부속품제조업,*,*,*,*,*
육상화물취급업,1786,3546,0,NNP,*,T,육상화물취급업,*,*,*,*,*
육상,1786,3546,0,NNP,*,T,육상,*,*,*,*,*
화물,1786,3546,0,NNP,*,T,화물,*,*,*,*,*
육상화물,1786,3546,0,NNP,*,T,육상화물,*,*,*,*,*
화물취급업,1786,3546,0,NNP,*,T,화물취급업,*,*,*,*,*
취급업,1786,3546,0,NNP,*,T,취급업,*,*,*,*,*
육상화물취급,1786,3546,0,NNP,*,T,육상화물취급,*,*,*,*,*
표백,1786,3546,0,NNP,*,T,표백,*,*,*,*,*
염색가공업,1786,3546,0,NNP,*,T,염색가공업,*,*,*,*,*
염색,1786,3546,0,NNP,*,T,염색,*,*,*,*,*
가공업,1786,3546,0,NNP,*,T,가공업,*,*,*,*,*
염색가공,1786,3546,0,NNP,*,T,염색가공,*,*,*,*,*
창호시공업,1786,3546,0,NNP,*,T,창호시공업,*,*,*,*,*
창호시공,1786,3546,0,NNP,*,T,창호시공,*,*,*,*,*
창호,1786,3545,0,NNP,*,F,창호,*,*,*,*,*
시공,1786,3546,0,NNP,*,T,시공,*,*,*,*,*
기계장치공사,1786,3545,0,NNP,*,F,기계장치공사,*,*,*,*,*
장치공사,1786,3545,0,NNP,*,F,장치공사,*,*,*,*,*
각종제조업,1786,3546,0,NNP,*,T,각종제조업,*,*,*,*,*
각종제조,1786,3545,0,NNP,*,F,각종제조,*,*,*,*,*
금융업,1786,3546,0,NNP,*,T,금융업,*,*,*,*,*
금융,1786,3546,0,NNP,*,T,금융,*,*,*,*,*
건설기계,1786,3545,0,NNP,*,F,건설기계,*,*,*,*,*
광산기계,1786,3545,0,NNP,*,F,광산기계,*,*,*,*,*
광산,1786,3546,0,NNP,*,T,광산,*,*,*,*,*
설비품,1786,3546,0,NNP,*,T,설비품,*,*,*,*,*
